source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
1360100698219201280,259.08127210197824,0.2023762322125647,42.17300598654862,0.22245980090547138,5.228712153367168,0.23864634543188082,-24.71666616607481,-73.51054851384302,19.347708,3.329502,,,"NOT_AVAILABLE",,
1360133133810720512,259.78596964355904,0.23714260912929472,42.566649874205545,0.23880112055474478,14.758407232982334,0.2508117616585071,-14.21342174350169,92.8102324299036,18.88777,4.0100136,,,"NOT_AVAILABLE",,
1360099628770444288,259.25942453331174,0.03466834663985459,42.23666456512703,0.03713295503018637,21.083673308390356,0.04026107869236212,-32.51685990276027,52.14228363321452,12.501649,2.4393215,-10.95268542671595,6.153110899942846,"NOT_AVAILABLE",3887.9934,1.015
1360097708921947776,259.19014143095615,0.018127534641138122,42.162361124198426,0.021360387152366312,20.939576477142417,0.02231915160381352,-33.28779211065232,51.99545898300428,9.266783,1.0682573,-17.458317368694498,0.7344499104521283,"NOT_AVAILABLE",5144.0,0.024
1360237381257833088,260.44984334950414,0.017997008405895912,42.91594880686986,0.021688430675798946,7.46758834249369,0.02158010398662076,-117.73888114477566,-52.73567820936344,10.311303,0.81962013,-8.580366943009746,0.35542627225193474,"NOT_AVAILABLE",5775.31,0.085
1360144502589284864,259.3710650699754,0.05988088878633182,42.57578978274371,0.059262725947596774,5.102274962057611,0.06597281231830877,-4.683150620268476,-1.4104322492930395,16.672794,2.6348677,,,"NOT_AVAILABLE",3929.82,0.1887
1360314037834241920,260.4466897584007,0.048697458203389984,43.480875586767496,0.061018999886498095,6.246591247895358,0.06246363351906274,-15.663493169772133,0.8756169605915355,16.525179,2.6082087,,,"NOT_AVAILABLE",3523.3333,0.02
1360216181300164224,259.26848255839417,0.030576216670091794,43.0250260508371,0.03387605042072537,7.8740911736313635,0.035285444841545374,19.474754783262828,-50.34824284820476,15.469583,2.5236263,,,"NOT_AVAILABLE",3588.0898,0.3157
1360262841824054528,260.5113459789757,0.013711619460005943,43.368613256495415,0.014556213440883368,5.301767171907723,0.015254995932443123,-3.77387568003052,17.059836289878067,14.005515,1.6803465,,,"NOT_AVAILABLE",4077.0,0.046
1360219308036293760,259.5545406143392,0.03375701870731279,43.046557649642885,0.03390144651554953,6.627342424102412,0.038412444055604955,10.250611700862617,-100.87490986640877,15.323362,2.3727398,,,"NOT_AVAILABLE",3935.3699,0.204
1360143922770250240,259.60364698232,0.04495235766194036,42.6677082613292,0.047718225732242416,5.984337680980578,0.05017452884943021,-59.565481077409046,-66.31591556168931,16.307606,2.4891443,,,"NOT_AVAILABLE",4025.4167,0.0955
1360251571829774080,260.0318973899226,0.011508718205013705,43.03682178973542,0.01355702898581074,8.563049851856864,0.013249113172164957,34.279558331747005,-4.0161025411777125,13.6443615,1.8853645,-3.8071809011650846,1.4161581848457767,"NOT_AVAILABLE",4304.19,0.2253
